transaction	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
sermons	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
strings	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
fattest	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
beign	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
toddler	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
tiara	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
honey	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
souths	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
campire	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
dixie	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
picies	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
cbai	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
indirectly	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
cleanthegenepool	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
grossly	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
the ones	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
i die	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
refied	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
adapting	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
adjusting	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
gospel	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
love was	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
gotte	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
jerks	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
theor	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
dialog	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
thse	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
packastanis	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
exposed	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
donnot	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
eradicate	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
mosque	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
temple	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
jerusalem	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
destuction	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
budda	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
statues	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
hundrerds	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
moslems	6	0	6	7.14%	7.25%	7.14%	92.86%	7.14%	92.86%	
quran's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
nonblievers	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
inslave	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ouncer	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ouncers	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
entertained	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
tell anyone	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
to hear	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
great benefit	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
inanimate	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
speculate	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
austron	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
leaning	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
probability	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
its really	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
cruefest	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
centered person	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
my experience	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
buz	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
implications	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
caliphate	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
henchpersons	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
formulating	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
counterproductive	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
shining	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
beacon	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
manatee	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
tennessee	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
tn	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
alexander	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
i thought	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
tynnial	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
any foreign	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
prudence	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
downgrade	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
glenn	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
beck	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
switching	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
caf	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
letters	4	0	4	10.00%	10.06%	10.00%	90.00%	10.00%	90.00%	
youths	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
amusement	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
syphilis	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
nascar	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
nostradamus	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
colosseum	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
widening	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
exponentially	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
cues	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ventures	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
sweety	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
regardless of	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
react	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
309	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
82	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
737	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
44	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
072	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
453	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
197	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
804	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
pacific	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
islander	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
094	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
942	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
968	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
387	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
529	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
654	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
carver's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
copying	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
klans	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
handbook	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
footnoting	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
liven	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
cheerleader	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
status or	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
wingnut	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
mutated	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
blockbuster	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
wildest	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
snatch	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
is intimidation	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
liability	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
transfer	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
wimp	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
piers	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
judean	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
yahwee	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
snowball	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
downhill	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
incoming	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
stiil	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
determination	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
check five	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
filibuster	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
sin	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
provin'	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
sodomites	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
obviou	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
sly	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
fella'	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
numbnuts	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
consulting	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
changeovers	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
passively	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
artful	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
don't kill when	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
religous	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
zealots of	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
stripe	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
perverts	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
priests	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
have condoned	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
contacts	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
wayyy	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
'nuff	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
malt	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
sobriety	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
dso400	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
acorn	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
seiu	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
stride	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
motions	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
americns	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
tank with	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
pajamas	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
out and	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
jav	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
proffesionally	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
polotician	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
freinds	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
monosyllabic	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
genres	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
muds	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
cigs	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ozzy	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
sinatra	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
keen	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
was among	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
trainer	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
years so	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
dogs'	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
courage	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
dutch	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
migraine	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
noticing	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
heels	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
mastiff	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
human's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
neurologist	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
abosultely	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
onset	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
levity	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
collapsed	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
resuscitated	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
aggravated	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
untalented	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
nationality	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
4000	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
shocking	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
dumbarses	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
rhetorical	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
devastated	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
lemme	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
iam	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
confederate	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
abide	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
ramblings	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
shortening	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
generous	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
deprived	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
arthur	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
watered	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ideology	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
i see	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
howev	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
vane	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
evaluates	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
incidnet	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
ckers	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
interwove	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
duo	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
crawling	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
witless	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
hypcocrite	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
solicited	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
rotate	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
frying	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
patch	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
protesting	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
picturing	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
leprechaun	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
condone drinking	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
rememeber	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
associate	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
belng	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
skaters	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
even like	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
hugh	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
bases	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
imagi	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
coffins	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
wickedly	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
demonic	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
campaigns	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
trumped	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
supportive	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
whack	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
lobbyists	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
continuously	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
wit those	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
cuzz	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
speacially	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
caucasions	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
thely	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
worshipping	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
describes	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
fro	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
metals	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
day's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ahhcrap	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
blames	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
subsequently	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
destined	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
railing	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
attain	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
conintue	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
tenure	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
seriou	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
obuttmo's	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
diplomacy	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
immeasurable	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ripped	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
straits	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
grandkids	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
neat	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
irrelevant	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
place is	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
aruea	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
is regulating the	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
mrsjuice	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
kirk	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
alcorn	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
lorman	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
indiana	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
vicksburg	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
intruders	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
shep	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
fort	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
benton	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
faithful	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
demonstration	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
evacuated	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
this offensive	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
into arabic	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
demonstrations	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
yell	3	0	3	12.50%	12.55%	12.50%	87.50%	12.50%	87.50%	
quoted	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
stupdity	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
expressed	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
shunned	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
protested	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
yawn	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
collective	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
username	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
jig	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
betray	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
enrolling	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
advisable	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
and havoc	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
humankind	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
bluescar	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
grammar if	2	0	2	16.67%	16.69%	16.67%	83.33%	16.67%	83.33%	
islamic cleric	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
militaries	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
cleric	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
triumphert	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
nightie	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
shidt	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
are so	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
many wonderful	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
flooding	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
moment i	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
lads	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
as hard	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
peeing	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
buyin'	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
ewoks	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
endor	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
bahaaaaaaaaaaaaaaaha	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
aaaaaaaaaaawhaaaaaaa	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
fragged	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
jughead	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
oath	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
one reason why	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
childen	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
sufffering	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
pediatric	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
oncology	1	0	1	25.00%	25.01%	25.00%	75.00%	25.00%	75.00%	
